Confirmed,Source,KOR
,"自身回合开始时，有<color=#c70016>80%</color>的概率对随机<color=#c70016>1</color>名敌方目标造成<color=#c70016>标记</color>状态，持续<color=#c70016>2</color>回合。自身回合开始时，若已经有目标处于<color=#c70016>标记</color>状态，为自身赋予<color=#207cef>命中率上升</color>状态，持续<color=#207cef>2</color>回合。","자체 라운드가 시작될 때 <color=#c70016> 80 %</ color>가 <color=#c70016> mark </ color> 상태를 임의의 <color=#c70016> 1로 만들 확률이 있습니다. </ 컬러> 적 목표는 <컬러=#c70016> 2 </ 컬러> 라운드 동안 지속된다. 턴 시작시 이미 <color=#c70016> mark </ color> 상태의 대상이있는 경우 <color=#에 대해 <color=#207cef> 증가 된 적중률 </ color> 상태를 자신에게 제공합니다. 207cef> 2 </ 컬러> 라운드."
,"自身回合开始时，有<color=#c70016>85%</color>的概率对随机<color=#c70016>1</color>名敌方目标造成<color=#c70016>标记</color>状态，持续<color=#c70016>2</color>回合。自身回合开始时，若已经有目标处于<color=#c70016>标记</color>状态，为自身赋予<color=#207cef>命中率上升</color>状态，持续<color=#207cef>2</color>回合。","자체 라운드가 시작될 때 <color=#c70016> 85 %</ color>가 <color=#c70016> mark </ color> 상태를 임의의 <color=#c70016> 1로 만들 확률이 있습니다. </ 컬러> 적 목표는 <컬러=#c70016> 2 </ 컬러> 라운드 동안 지속된다. 턴 시작시 이미 <color=#c70016> mark </ color> 상태의 대상이있는 경우 <color=#에 대해 <color=#207cef> 증가 된 적중률 </ color> 상태를 자신에게 제공합니다. 207cef> 2 </ 컬러> 라운드."
,"自身回合开始时，有<color=#c70016>90%</color>的概率对随机<color=#c70016>1</color>名敌方目标造成<color=#c70016>标记</color>状态，持续<color=#c70016>2</color>回合。自身回合开始时，若已经有目标处于<color=#c70016>标记</color>状态，为自身赋予<color=#207cef>命中率上升</color>状态，持续<color=#207cef>2</color>回合。","자체 라운드가 시작될 때 <color=#c70016> 90 %</ color>가 <color=#c70016> 표시된 </ color> 상태를 무작위 <color=#c70016> 1로 만들 확률이 있습니다. </ 컬러> 적 목표는 <컬러=#c70016> 2 </ 컬러> 라운드 동안 지속된다. 턴 시작시 이미 <color=#c70016> mark </ color> 상태의 대상이있는 경우 <color=#에 대해 <color=#207cef> 증가 된 적중률 </ color> 상태를 자신에게 제공합니다. 207cef> 2 </ 컬러> 라운드."
,"自身回合开始时，清除自身<color=#207cef>1</color>个减益状态。","자신의 차례가 시작될 때 자신의 <color=#207cef> 1 </ color> 디버프 상태를 지 웁니다."
,"自身回合开始时，随机使一名敌人进入<color=#c70016>标记</color>状态，持续<color=#c70016>1</color>回合。","자신의 라운드가 시작될 때 무작위로 적을 <color=#c70016> 1 </ color> 라운드 동안 <color=#c70016> 마크 </ color> 상태로 만듭니다."
,"自身回合开始时，<color=#e49c00>速度上升</color>。","차례가 시작될 때 <color=#e49c00> 속도를 높이십시오 </ color>."
,"自身回合结束时，下次受击必定使用<color=#e49c00>「以牙还牙」</color>反击。","자신의 라운드가 끝날 때 다음 공격은 <color=#e49c00> “tooth for tooth”</ color>를 사용하여 반격해야합니다."
,"自身回合结束时，为随机己方目标赋予<color=#207cef>防护罩</color>状态，<color=#e49c00>根据自身最大生命值决定防护罩效果量</color>，持续<color=#207cef>2</color>回合。","자신의 라운드가 끝날 때 무작위 자신의 대상에게 <color=#207cef> 방패 </ color> 상태를 부여하고, 자신의 최대 값에 따라 <color=#e49c00> 방패의 효과 정도를 결정 </ color>합니다. 건강, 그리고 <색상=#207cef> 계속 2 </ 컬러> 라운드."
,"自身回合结束时，为随机己方目标赋予<color=#207cef>防护罩</color>状态，<color=#e49c00>根据自身最大生命值决定防护罩效果量</color>，持续<color=#207cef>2</color>回合。\n回合开始时，<color=#e49c00>根据自身上次受到的伤害</color>为自身<color=#009b12>恢复生命值</color>。","자신의 라운드가 끝날 때 무작위 자신의 대상에게 <color=#207cef> 방패 </ color> 상태를 부여하고, 자신의 최대 값에 따라 <color=#e49c00> 방패의 효과 정도를 결정 </ color>합니다. 건강, 그리고 <색상=#207cef> 계속 2 </ 컬러> 라운드.\n라운드가 시작될 때 <color=#e49c00> 마지막으로받은 피해에 따라 </ color> <color=#009b12> 건강을 회복 </ color>합니다."
,"自身回合结束时，对自身及全体敌方单位造成<color=#c70016>烧伤</color>状态，持续<color=#c70016>2</color>回合。","자신의 라운드가 끝나면 자신과 모든 적 유닛에 <color=#c70016> 2 </ color> 라운드 동안 <color=#c70016> 화상 </ color> 상태를 부여합니다."
,"自身回合结束时，对身上存在<color=#c70016>竖琴师的诅咒</color>状态的目标造成<color=#c70016>技能干扰</color>状态，持续<color=#c70016>1</color>回合。","턴이 끝날 때 <color=#c70016> 기간 동안 <color=#c70016> Harpist 's Curse </ color> 상태를 가진 대상에게 <color=#c70016> 스킬 간섭 </ color> 상태를 유발합니다. 1 </ 컬러> 라운드."
,"自身回合结束时，若场上没有其他己方目标存活，则在自身受到攻击后减少<color=#e49c00>所有</color>技能冷却时间<color=#e49c00>1</color>回合。该效果<color=#e49c00>1</color>回合只会触发<color=#e49c00>1</color>次。","자신의 라운드가 끝날 때 필드에 다른 사람의 목표가 살아 있지 않으면 <color=#e49c00> 모든 </ color> 기술의 재사용 대기 시간이 <color=#e49c00> 1 </ color 감소합니다. > 공격을받은 후 라운드. 이 효과는 <color=#e49c00> 1 </ color> 라운드에서 <color=#e49c00> 1 </ color> 번만 발동됩니다."
,"自身回合结束时，若敌方全体目标都存在<color=#c70016>腐蚀</color>状态，则会赋予自身<color=#207cef>25%</color>伤害减免，直到下个自己回合开始。","자신의 라운드가 끝날 때 모든 적 대상이 <color=#c70016> 부식 </ color> 상태에있는 경우, 해당 라운드가 끝날 때까지 <color=#207cef> 25 %</ color> 피해 감소를받습니다. 다음 자신의 라운드의 시작."
,"自身回合结束时，若敌方角色存在<color=#c70016>3</color>个以上的<color=#c70016>电击</color>状态，则使自身<color=#e49c00>获得追加回合</color>，本效果有3回合的冷却时间。","자신의 라운드가 끝날 때 적 캐릭터의 상태가 <color=#c70016> 3 </ color> <color=#c70016> 전기 충격 </ color> 이상이면 자신 만의 <color=#e49c00 > 추가적인 라운드 </ 색>이 효과는 3 라운드의 냉각 시간이 얻는다."
,"自身回合结束时，若有任意敌方目标存在<color=#c70016>眩晕</color>状态，则为自身以外全体己方单位推进行动条<color=#e49c00>10%</color>。","턴이 끝날 때 적 대상이 <color=#c70016> 기절 </ color> 상태에 있으면 자신의 모든 유닛에 대해 <color=#e49c00> 10 %</ color> 작업 표시 줄을 전진합니다. 너 자신 말고."
,"自身回合结束时，解除随机<color=#c70016>1</color>个敌方目标的<color=#c70016>全部</color>增益状态，并造成不可清除的<color=#c70016>不可强化</color>状态，持续至自身回合开始。本技能的效果<color=#e49c00>无视目标状态抵抗</color>。","자신의 차례의 끝에서, <색상=#c70016> 모든 </ 색상> 임의의 버프 상태 취소 <색상=#c70016> 1 </ 컬러> 적 목표 및 원인 unclearable <색상=#c70016> 집행 < / color> 상태, 자신의 차례가 시작될 때까지 지속됩니다. 이 스킬의 효과는 <color=#e49c00> 대상 상태 저항 무시 </ color>입니다."
,"自身回合结束时，赋予自身<color=#207cef>攻击力上升</color>和<color=#207cef>防御力上升</color>状态，持续<color=#207cef>2</color>回合。若自身存在<color=#207cef>攻击力上升</color>和<color=#207cef>防御力上升</color>状态，则将对应状态替换为<color=#207cef>攻击力大幅上升</color>和<color=#207cef>防御力大幅上升</color>状态，持续<color=#207cef>2</color>回合。","자신의 라운드가 끝날 때 <color=#207cef> 2 </에 대한 <color=#207cef> 공격력 증가 </ color> 및 <color=#207cef> 방어력 증가 </ color> 상태를 자신에게 부여합니다. 색상> 라운드. <color=#207cef> 공격력 증가 </ color> 및 <color=#207cef> 방어력 증가 </ color> 상태가있는 경우 해당 상태를 <color=#207cef> 공격력 크게 증가 </ color> 상태로 바꾸십시오. > 컬러> 및 <컬러=#207cef> 방어력은 <컬러=#207cef> 2 </ 컬러> 라운드 지속> 대량 </ 색 증가."
,"自身回避率提升<color=#207cef>20%</color>，若自身存在增益状态，则回避率提升至<color=#207cef>50%</color>；自身受击回避时，赋予自身<color=#207cef>隐匿</color>状态，持续<color=#207cef>1</color>回合；自身受击回避时，自身技能冷却减少<color=#e49c00>1</color>回合；自身受击时，推进自身行动条<color=#e49c00>5%</color>。","회피율이 <color=#207cef> 20 %</ color> 증가합니다. 획득 상태가되면 회피율이 <color=#207cef> 50 %</ color>로 증가합니다. 탈세, 그것은 </ 컬러> 상태 자신 <컬러=#207cef> 숨김에 주어진다 <컬러=#207cef> 1 </ 컬러> 내내 지속; 자체를 회피 할 때, 자기의 능력의 재사용이 <컬러로 감소되고=#e49c00> 1 </ 색상> 라운드, 공격 자기 자신의 작업 표시 줄 <색상을 발전=#e49c00> 5 %</ 컬러>."
,"自身处于不屈状态时","자신이 불굴의 상태에있을 때"
,"自身处于修罗状态时","슈라 상태에있을 때"
,"自身处于减益状态时","디버프 상태 일 때"
,"自身处于加速","가속"
,"自身处于增益状态时","self가 이득 상태 일 때"
,"自身处于大于1个减益状态时","디버프 상태가 1 개 이상일 때"
,"自身处于怪力状态时","이상한 힘 상태에있을 때"
,"自身处于护盾状态时","방패 상태 일 때"
,"自身处于攻击上升状态时","공격이 증가 할 때"
,"自身处于攻击提升状态时","공격 상태에있을 때"
,"自身处于无敌状态时","당신이 무적 일 때"
,"自身处于破魔状态时","악마가 깨지는 상태에있을 때"
,"自身处于速度提升状态时","가속 상태 일 때"
,"自身处于防御上升状态时","방어력 상승 상태에있을 때"
,"自身处于防御力上升状态时","방어력을 높이는 상태에있을 때"
,"自身处于隐匿状态时","자신을 숨길 때"
,"自身处于2个以上减益状态时","디버프 상태가 2 개 이상일 때"
,"自身处于2个以上增益状态时","2 개 이상의 이득 상태 인 경우"
,"自身处于2技能效果中时","2 개의 스킬 효과를 받고있을 때"
,"自身处于4个以上减益状态时","디버프 상태가 4 개 이상일 때"
,"自身处于4个以下减益状态时","디버프가 4 개 미만일 때"
,"自身存在减益效果时，<color=#e49c00>提升100%状态抵抗</color>。\n任意单位回合开始时，有<color=#207cef>30%</color>的概率为自身赋予<color=#207cef>防御力上升</color>状态，持续<color=#207cef>1</color>回合。","디버프 효과가있을 때 <color=#e49c00> 상태 저항을 100 %증가 </ color>합니다.\n유닛 라운드가 시작될 때 <color=#207cef> 30 %</ color>가 자신에게 <color=#207cef> 방어력 증가 </ color> 상태를 부여하고 계속해서 <color=#207cef> 1 </ 컬러> 원형."
,"自身存在减益效果时，<color=#e49c00>提升60%状态抵抗</color>。\n任意单位回合开始时，有<color=#207cef>30%</color>的概率为自身赋予<color=#207cef>防御力上升</color>状态，持续<color=#207cef>1</color>回合。","디버프 효과가있을 때 <color=#e49c00> 상태 저항을 60 %증가 </ color>합니다.\n유닛 라운드가 시작될 때 <color=#207cef> 30 %</ color>가 자신에게 <color=#207cef> 방어력 증가 </ color> 상태를 부여하고 계속해서 <color=#207cef> 1 </ 컬러> 원형."
,"自身存在<color=#207cef>防御力大幅上升</color>状态时，若受到攻击，使自身获得<color=#e49c00>追加回合</color>，自身回合开始时，清除自身的<color=#207cef>防御力大幅上升</color>状态并赋予自身<color=#207cef>防御力上升</color>状态，持续<color=#207cef>2</color>回合。","<color=#207cef> 수비가 크게 증가 </ color> 상태 일 때 공격을 받으면 <color=#e49c00> 추가 라운드 </ color>를 받게됩니다. 자신의 라운드가 시작될 때 취소 자신의 <색상=#207cef> 방어 전력이 많은 양의 </ 컬러> 상태 증가와 자체 <색상=#207cef> 국방 전력은 <색상=#207cef> 2 </ 색상 </ 색상> 상태를 증가 부여 > 라운드."
,"自身必杀技不处于冷却中时","열반이 식지 않을 때"
,"自身必杀技处于冷却中时","열반이 식을 때"
