Confirmed,Id,Source,KOR
,"103800006","所以在拉近和重装型傀儡的距离前，我就已经有了粗略的测算。","그래서 중장형 꼭두각시와의 거리를 좁히기 전에 이미 주먹구구식 계산을 했다."
,"103800007","之后当我们再次靠近傀儡时，通过你与我们的相对距离进行二次校准，给出详细的射击诸元并非困难的作业。","이후 우리가 다시 꼭두각시에게 다가가면 너와 우리의 상대적 거리를 재점검하고, 상세한 제원을 사격하는 것은 어려운 작업이 아니다."
,"103800008","而且最重要的是……我相信你，你一定会在轰炸前根据我们的坐标校准轰炸点。","그리고 무엇보다도… 당신이 폭격 전에 반드시 우리의 좌표를 보고 폭격 지점을 교정해 주리라 믿는다."
,"103800009","……哼，你的确够资格当那支舰队的指挥官。","… 흥, 너는 그 함대의 지휘관이 될 자격이 충분했다."
,"103800010","相比之下……","그에 비해……"
,"103800011","奎因迈出大步走向蕾拉，她高举起手臂——","리라에게 성큼성큼 다가가던 퀸, 팔을 번쩍 들어-"
,"103800012","……啪！","...퍽!"
,"103800013","我知道自己有错，抱歉……","내가 잘못한거 알아 미안해..."
,"103800014","道歉我不想听，虽然你的指挥官帮你擦了屁股，但我和戴恩却差点因为你遇到了极大的危险。","사과 듣고 싶지 않아. 너의 지휘관이 엉덩이를 닦아줬지만, 나와 데인은 너 때문에 큰 위험에 처할 뻔했어."
,"103800015","因为那是我成为AG后第一个认识的朋友，如果没有她——","내가 AG가 된 후 처음 알게 된 친구였으니까요. 그녀가 없었다면-"
,"103800016","……啪！奎因又扇了蕾拉一巴掌。","...퍽! 퀸은 라일라의 뺨을 한 대 갈겼다."
,"103800017","朋友很重要，然后呢？","친구가 중요해요. 그리고요?"
,"103800018","你既然在战场上，就该做好失去一切的准备。","너는 기왕 전쟁터에 있는 이상 모든 것을 잃을 준비를 잘 해야 한다."
,"103800019","我已经在给你道歉了。","나는 이미 너에게 사과하고 있다."
,"103800020","……啪","…퍽"
,"103800021","你……只会用暴力？","너...폭력만 한다고?"
,"103800022","我说了自己不想听道歉，道歉有什么用？","내가 듣기 싫다고 했는데 사과하면 뭐해?"
,"103800023","现在我是来算账的，要是刚才我们因为傀儡的炮击而死了呢？","지금 나는 계산하러 왔다. 방금 괴뢰의 포격으로 우리가 죽었더라면?"
,"103800024","……那你打吧，打个够。","…그럼 쳐라, 충분해."
,"103800025","奎因高举手臂——","퀸, 팔을 높이 쳐들고———"
,"103800026","指挥官从一旁冲出推开了蕾拉，而奎因的一记重拳则打在了指挥官的腹部上。","지휘관은 옆으로 돌진해 라일라를 밀쳤고, 퀸의 펀치는 지휘관의 복부를 때렸다."
,"103800027","哦？真是讲情义的上司，连这种不敢开枪的小鬼都愿意保护。","어? 정말 의리를 지키는 상사인데, 총을 쏘지 못하는 꼬마들까지 보호해 주다니."
,"103800028","说的好听。","듣기 좋게 말하다."
,"103800029","奎因向着勉强站立的指挥官再次挥拳——","퀸은 간신히 서 있는 지휘관을 향해 다시 주먹을 날린다-"
,"103800030","……此时指挥官的身体突然向右侧一沉，在躲开勾拳的同时，巧妙地抓住了奎因的手腕。","지휘관의 몸이 갑자기 오른쪽으로 쏠리면서 어퍼컷을 피하면서 묘하게 퀸의 손목을 잡았다."
,"103800031","——！","——！"
,"103800032","但是人类和AG的身体素质相差太大，指挥官还是被摔到了地上。","그러나 인간과 AG의 신체적 차이는 너무 커 지휘관은 땅으로 떨어졌다."
,"103800033","虽然我有手下留情，但想不到你的格斗技巧居然如此厉害，我都想认真和你较量一番了。","사정을 봐주긴 했지만 격투기가 이렇게 대단할 줄이야."
,"103800034","喂，你太过分了，name可不是你的玩具！","야, 너 너무해, name은 장난감이 아니야!"
,"103800035","蕾拉冲到奎因的面前，以身体护住指挥官。","레일라는 퀸에게 달려들어 몸으로 지휘관을 감쌌다."
,"103800036","有什么过分的？既然这位指挥官愿意替你挨打，我当然要打。","뭐가 지나치냐? 이 지휘관이 너 대신 맞을 거면 내가 때려야지."
,"103800037","这一切，都是你这个无法开枪的混蛋导致的。","이 모든 것은, 모두 총을 쏠 수 없는 이 나쁜 놈이 일으킨 것이다."
,"103800038","……你说什么！","…뭐라고!"
,"103800039","你们所谓不满阵线首脑组成的“燃风矿团”，不就是逃兵吗！有什么资格教训我们！","자네들, 이른바 불만전선 수반들로 구성된 '연풍광단'이란 게 탈영병 아닌가.무슨 자격으로 우리를 혼내주느냐!"
,"103800040","奎因抓起蕾拉。","퀸은 레이일을 잡았다."
,"103800041","你又知道些什么？！","너는 또 무엇을 아느냐?"
,"103800042","你可以否定我，却别自以为受害者只有自己！","나를 부정할 수는 있지만, 피해자가 자신밖에 없다고 생각하지 마라!"
,"103800043","你就能对自己最好的朋友开枪吗！","너는 자신의 가장 친한 친구에게 총을 쏠 수 있니!"
,"103800044","当然。","당연하죠."
,"103800045","我成立“燃风矿团”的其中一个原因是——杀死自己最好的朋友。","내가 '연풍광단'을 만든 이유 중 하나는, 내 가장 친한 친구를 죽이기 위해서였다."
,"103800046","什……","뭐..."
,"103800047","她现在已经变成了一名傀儡师，也就是和你们对抗过的裂缝章鱼。","그녀는 이제 괴뢰사단으로, 그러니까 너희들과 맞섰던 금이 간 낙지가 되었다."
,"103800048","裂缝章鱼曾经是阵线的AG。","균열문어는 한때 전선의 AG였다."
,"103800049","怎么会……阵线首脑完全没提过。","설마…전선 수반은 전혀 언급하지 않았다."
,"103800050","之前访问了那么多次阵线资料库，也没查到任何这方面的记载……","그전까지 그렇게 여러 차례 전선자료고를 방문했는데도 그 방면의 기록을 전혀 찾지 못했는데…."
,"103800051","当然，在那个机器的眼里，裂缝章鱼就是一个怪物罢了。","물론 그 기계에서 보면 금이 간 낙지는 괴물일 뿐이다."
,"103800052","而阵线的人类领导层，也在极力隐藏这件事，把所有的记录都销毁了。","전선의 인류 지도층도 이 일을 숨기려 애쓰며 모든 기록을 소각하고 있다."
,"103800053","但是对于我，她却是我最好的朋友……玛萨纳。","하지만 나에게 그녀는 나의 가장 좋은 친구…마사나."
,"103800054","我和她都是战争孤儿，从懂事开始就被送到了阵线的收容所。","나와 그녀는 전쟁고아로 철이 들 때부터 전선의 수용소로 보내졌다."
,"103800055","类似的经历让我们很快就成了好朋友。","비슷한 경험으로 우리는 곧 좋은 친구가 되었다."
,"103800056","从供人使唤的杂工，到之后成为阵线士兵并肩作战，无论何时我们都在一起。","부려먹는 허드렛일꾼부터 이후 전선 병사가 되어 함께 싸울 때까지 언제나 함께 있었다."
,"103800057","然后某一天，阵线开始了所谓“裂缝”的应用实验，玛萨纳被选为了受验者。","그러던 어느 날 전선에서는 이른바 균열의 응용실험이 시작됐고, 마사나가 피험자로 선정됐다."
,"103800058","裂缝……原来是阵线的技术。","균열… 알고 보니 전선 기술이었다."
,"103800059","那都不能称之为技术，他们根本无法掌握“裂缝”，所有被选上的受验者都没有活下来！","그것은 기술이라 할 수 없고, 그들은 전혀 '틈'을 파악하지 못했고, 선택받은 모든 피험자들은 살아남지 못했다."
,"103800060","我的朋友玛萨纳，我不知道她经历了什么样的折磨——","내 친구 마사나, 나는 그녀가 어떤 고통을 겪었는지 모른다."
,"103800061","再次见到她时，居然是在傀儡的目击报告里！","그녀를 다시 만났을 때 괴뢰 목격보고서에!"
,"103800062","阵线里类似的事还有很多，不光是奎因，还有很多人也忍受不了阵线……","전선에 비슷한 일이 아직도 많은데, 퀸뿐만 아니라 전선을 못 참는 사람도 많은데…."
,"103800063","最终大家各有各的原因，纷纷离开阵线并成立了“燃风矿团”。","결국 각기 다른 이유로 전선을 이탈해 '연풍광단'을 만들었다."
,"103800064","我会杀死玛萨纳。","나는 마사나를 죽일 것이다."
,"103800065","我绝不能让自己最好的朋友，变成别人口中的恶魔。","나는 내 가장 친한 친구가 남들이 말하는 악마가 되게 해서는 안 된다."
,"103800066","……","……"
,"103800067","你不想听也没关系，请让我郑重地再次向你道歉……","듣고 싶지 않으셔도 괜찮습니다. 정중히 다시 한 번 사과드리도록..."
,"103800068","奎因，别人都这样说啦，咱们就算了呗？","퀸, 남들 다 그렇게 말하는데, 우리 관두자?"
,"103800069","奎因把手搭在了蕾拉的肩膀上。","퀸은 라일라의 어깨에 손을 얹었다."
,"103800070","你是一名战士，好好想想自己该做的事。","너는 전사이니 자신이 해야 할 일을 잘 생각해 보아라."
,"103800071","至少，你不该再让傀儡伤害到身边的任何人。","적어도 너는 더 이상 꼭두각시가 주변의 누구에게도 상처를 주지 않도록 해야 한다."
,"103800072","我知道……","나는 알고 있어.."
,"103800073","嘭咚，蕾拉突然被奎因的过肩摔狠狠甩进了泥里。","쾅쾅. 레일라는 갑자기 퀸의 오버헤드에 맞아 질식하게 진흙 속으로 빨려 들어갔다."
,"103800074","欸？！奎因？","어?! 퀸?"
,"103800075","希望你这次不再是动动嘴了。","이번에는 네가 다시는 입만 놀리지 않기를 바란다."
,"103800076","……我会拼上自己的一切……保护指挥官，保护大家……！","…나는 내 모든 것을 걸고…지휘관을 보호하고 여러분을 보호하고…!"
,"103800077","蕾拉扶起指挥官，两人迎上视线，坚定地点了点头。","라일라가 지휘관을 일으켜 세우자 두 사람은 시선을 맞으며 꿋꿋하게 고개를 끄덕였다."
,"103800078","欸呀，就是这个信念，奎因，要不让她和这位指挥官加入矿团吧？","어어, 그런 신념이야, 퀸, 그 지휘관이랑 광단에 합류시켜 줄까?"
,"103800079","别说傻话了。","얼토당토않은 소리 그만하세요."
,"103800080","「纽带」的指挥官，带着你的AG向东再走200米就能离开屏蔽地带了，到那去联系你们的舰队吧。","고리의 지휘관, 당신의 AG를 데리고 동쪽으로 200미터만 더 가면 차단 지대를 벗어날 수 있습니다. 가서 함대에 연락하십시오."
,"103800081","我们得回矿团了，和你们就此别过。","우리는 광산단으로 돌아가야 하니 너희들과 이대로 헤어져라."
,"103800082","击败章鱼既然是你们的目的，加入我们不是更好","낙지를 꺾는 게 당신들의 목적이라면 우리에게 합류하는 게 더 낫지 않아요."
,"103800083","这可一点都不像两个刚被我打过的人所说的话。","방금 두 대 맞은 사람과는 전혀 다른 말이다."
,"103800084","我只做能成功的生意，「纽带」并没有追踪章鱼的手段吧？","저는 성공할 수 있는 장사만 하고 유대는 낙지를 추적할 수단이 없죠?"
,"103800085","……","……"
,"103800086","现在有了。","지금 생겼다."
,"103800087","谁？","누구냐?"
,"103800088","一个人影从运输机上跳了下来。","사람 그림자가 수송기에서 뛰어내렸다."
,"103800089","奥托露娜的研究员，也是被派遣至「纽带」的支援者。","오토루나의 연구원이자, 「고리」에 파견된 지원자입니다."
