Confirmed,Source,KOR
,"对敌方全体目标造成<color=#E8700E> 77.9% </color>攻击力的伤害并击退行动条<color=#e49c00> 20% </color>。对全体目标造成〈攻击力下降〉状态，持续<color=#c70016> 1 </color>回合。每成功击退一个目标行动条，推进自身行动条<color=#e49c00> 20% </color>。","적의 전체 목표에 대하여 조성하다<color=#E8700E>77.9%</color>공격력의 상해 및 격퇴 행동표<color=#e49c00>20%</color>. 전체 목표에 〈공격력 저하〉 상태가 되어 지속<color=#c70016>1</color>라운드. 목표 행동조항을 성공적으로 물리칠 때마다 자신의 행동조항을 추진한다.<color=#e49c00>20%</color>。"
,"对单体敌方目标造成<color=#E8700E> 111.3% </color>攻击力的伤害，有<color=#e49c00> 25% </color>几率〈提升攻击强度〉或〈极大提升攻击强度〉。","단일체 적 목표에 대하여 조성하다<color=#E8700E>111.3%</color>공격력의 손상, 있다.<color=#e49c00>25%</color>확률 〈공격의 강도를 높인다〉 또는 〈공격의 강도를 극대화한다〉."
,"玛奇的<color=#e49c00> 攻击力 </color>和<color=#e49c00> 暴击率 </color>提升<color=#e49c00> 21% </color>，友方目标行动后推进自身行动条<color=#e49c00> 5% </color>。","마끼의<color=#e49c00>공격력</color>~와<color=#e49c00>폭격률</color>끌어올리다.<color=#e49c00>21%</color>, 우방의 목표 행동 후 자신의 행동 조목 추진<color=#e49c00>5%</color>。"
,"对单体敌方目标造成<color=#E8700E> 116.9% </color>攻击力的伤害，<color=#e49c00> 贯穿 </color>目标<color=#e49c00> 30% </color>防御并造成<color=#e49c00> 60% </color>追加伤害。<color=#e49c00> 本次攻击会以克制目标的属性进行判定 </color>。攻击克制目标时提高<color=#e49c00> 20% </color>伤害。","단일체 적 목표에 대하여 조성하다<color=#E8700E>116.9%</color>공격력의 손상,<color=#e49c00>관통하다</color>목표<color=#e49c00>30%</color>방어하여 조성하다<color=#e49c00>60%</color>추가 상해.<color=#e49c00>이번 공격은 목표물을 자제하는 속성으로 판정할 것이라고 말했다.</color>. 공격 자제 표적 시 향상<color=#e49c00>20%</color>상처를 주다."
,"对单体敌方目标造成<color=#E8700E> 116.9% </color>攻击力的伤害，<color=#e49c00> 贯穿 </color>目标<color=#e49c00> 60% </color>防御并造成<color=#e49c00> 60% </color>追加伤害。<color=#e49c00> 本次攻击会以克制目标的属性进行判定 </color>。攻击克制目标时提高<color=#e49c00> 20% </color>伤害。","단일체 적 목표에 대하여 조성하다<color=#E8700E>116.9%</color>공격력의 손상,<color=#e49c00>관통하다</color>목표<color=#e49c00>60%</color>방어하여 조성하다<color=#e49c00>60%</color>추가 상해.<color=#e49c00>이번 공격은 목표물을 자제하는 속성으로 판정할 것이라고 말했다.</color>. 공격 자제 표적 시 향상<color=#e49c00>20%</color>상처를 주다."
,"艾维重击敌人，对单体敌方目标造成<color=#E8700E> 111.3% </color>攻击力的伤害，目标每损失<color=#e49c00> 1% </color>生命值，伤害提高<color=#e49c00> 0.5% </color>；有<color=#c70016> 30% </color>的概率造成〈不可强化〉状态，持续<color=#c70016> 2 </color>回合。","애비가 적을 중격하여, 단일 적군의 목표에 대하여 조성하다<color=#E8700E>111.3%</color>공격력의 손상, 목표의 손실마다<color=#e49c00>1%</color>생명치, 상해 향상<color=#e49c00>0.5%</color>; 있다<color=#c70016>30%</color>확률로 〈강화 불가〉 상태가 되어 지속<color=#c70016>2</color>라운드를 하다."
,"艾维索性将武器扔了出去，对单体敌方目标造成<color=#E8700E> 133.6% </color>攻击力的伤害，目标每损失<color=#e49c00> 1% </color>生命值，伤害提高<color=#e49c00> 0.5% </color>；并且各有<color=#c70016> 50% </color>的概率造成〈防御力下降〉效果，持续<color=#c70016> 2 </color>回合。","에베소르는 무기를 던져 단신의 적 목표에 이르게 했다<color=#E8700E>133.6%</color>공격력의 손상, 목표의 손실마다<color=#e49c00>1%</color>생명치, 상해 향상<color=#e49c00>0.5%</color>; 그리고 따로따로<color=#c70016>50%</color>확률 〈방어력 저하〉 효과로 지속<color=#c70016>2</color>라운드를 하다."
,"艾维索性将武器扔了出去，对单体敌方目标造成<color=#E8700E> 133.6% </color>攻击力的伤害，目标每损失<color=#e49c00> 1% </color>生命值，伤害提高<color=#e49c00> 0.5% </color>；并且各有<color=#c70016> 50% </color>的概率造成〈防御力下降〉和<color=#c70016> 不可恢复 </color>效果，持续<color=#c70016> 2 </color>回合。","에베소르는 무기를 던져 단신의 적 목표에 이르게 했다<color=#E8700E>133.6%</color>공격력의 손상, 목표의 손실마다<color=#e49c00>1%</color>생명치, 상해 향상<color=#e49c00>0.5%</color>; 그리고 따로따로<color=#c70016>50%</color>확률로 인해 〈방어력 저하〉와<color=#c70016>회복 불능</color>효과, 지속<color=#c70016>2</color>라운드를 하다."
,"对单体敌方目标造成<color=#E8700E> 111.3% </color>攻击力的伤害，有<color=#c70016> 25% </color>的概率造成〈攻击力下降〉状态，持续<color=#c70016> 2 </color>回合。","단일체 적 목표에 대하여 조성하다<color=#E8700E>111.3%</color>공격력의 손상, 있다.<color=#c70016>25%</color>확률로 〈공격력 저하〉 상태가 되며 지속<color=#c70016>2</color>라운드를 하다."
,"对单体敌方目标造成<color=#E8700E> 133.6% </color>攻击力+<color=#009B12> 6.7% </color>自身最大生命值的伤害，有<color=#c70016> 65% </color>的概率造成〈防御力下降〉状态，持续<color=#c70016> 2 </color>回合，并有<color=#c70016> 65% </color>的概率对目标造成〈挑衅〉状态，持续<color=#c70016> 1 </color>回合。","단일체 적 목표에 대하여 조성하다<color=#E8700E>133.6%</color>공격력+<color=#009B12>6.7%</color>자신의 가장 큰 생명치의 상처, 있습니다.<color=#c70016>65%</color>확률로 〈방어력 저하〉 상태가 되며 지속<color=#c70016>2</color>라운드, 병기<color=#c70016>65%</color>확률 목표에 '도발' 상태 지속<color=#c70016>1</color>라운드를 하다."
,"释放「天鹅绒」，对单体敌方目标造成<color=#E8700E> 111.3% </color>攻击力的伤害，有<color=#207cef> 60% </color>的概率为随机<color=#207cef> 1 </color>名己方目标清除<color=#207cef> 1 </color>个减益状态。","벨벳을 방출하면, 단일체 적 목표에 이르게 된다<color=#E8700E>111.3%</color>공격력의 손상, 있다.<color=#207cef>60%</color>확률은 무작위이다<color=#207cef>1</color>네임스페이스 제거<color=#207cef>1</color>개인 감익 상태."
,"零四对目标发动突袭，对单体敌方目标造成<color=#E8700E> 77.5% </color>攻击力的伤害，并有<color=#c70016>  35% </color>的对目标造成〈烧伤〉状态，持续<color=#c70016> 2 </color>回合。","네 번째 목표에 대한 기습은 단일 적 목표에 대한 것이다<color=#E8700E>77.5%</color>공격력의 손상, 그리고 있다.<color=#c70016>35%</color>으로 목표물에 〈화상〉 상태가 되어 지속됨<color=#c70016>2</color>라운드를 하다."
,"零四挥舞双刀攻击，对全体敌方目标造成<color=#E8700E> 73.5% </color>攻击力的伤害，受到攻击的目标少于<color=#e49c00>  4 </color>个时，每减少<color=#e49c00>  1 </color>名敌人，伤害提高<color=#e49c00>  30% </color>；若「双刃回旋斩」击杀了目标，则推进零四自身行动条<color=#e49c00>  30% </color>。","쌍칼을 휘둘러 공격하여, 전체 적에게 목표를 조성하다<color=#E8700E>73.5%</color>공격력의 상처, 공격의 타깃이 적다<color=#e49c00>4</color>시간이 지날 때마다<color=#e49c00>1</color>명적, 상해가 높아지다<color=#e49c00>30%</color>만약 양날 회전참이 목표를 격살했다면, 자신의 행동 조항 제로(04)를 추진한다.<color=#e49c00>30%</color>。"
,"布鲁跳劈敌人，对单体敌方目标造成<color=#E8700E> 111.3% </color>攻击力的伤害，并有<color=#c70016> 60% </color>的概率造成〈防御力下降〉状态，持续<color=#c70016> 1 </color>回合。","브루, 적을 뛰어내리며 단일체 적 목표에 타격을 주다<color=#E8700E>111.3%</color>공격력의 손상, 그리고 있다.<color=#c70016>60%</color>확률로 〈방어력 저하〉 상태가 되며 지속<color=#c70016>1</color>라운드를 하다."
,"提高自身<color=#e49c00> 7% </color>的援助攻击概率。发动援助攻击时，<color=#e49c00> 「喵斧重斩」 </color>造成〈防御力下降〉的概率提高<color=#c70016> 25% </color>。","자신을 향상시키다<color=#e49c00>7%</color>지원사격 확률이다.원조 공격 시<color=#e49c00>「야옹도끼 중참」</color>〈방어력 저하〉를 초래할 확률 향상<color=#c70016>25%</color>。"
,"希尔维娅使用长矛刺向敌方，对单体敌方目标造成<color=#E8700E> 55.4% </color>攻击力+<color=#BA8800> 83.1% </color>自身防御力的伤害；并有<color=#c70016> 25% </color>的概率对目标造成〈眩晕〉状态，持续<color=#c70016> 1 </color>回合。","실비아, 긴 창으로 적군을 찔러 단일 적 목표물에<color=#E8700E>55.4%</color>공격력+<color=#BA8800>83.1%</color>자신의 방어력에 의한 손상<color=#c70016>25%</color>확률 목표물에 〈아찔〉상태가 되어 지속<color=#c70016>1</color>라운드를 하다."
,"希尔维娅向敌人发起冲锋，对单体敌方目标造成<color=#E8700E> 84% </color>攻击力+<color=#BA8800> 84% </color>自身防御力的伤害。","힐비아 적군 향해 돌격, 단일 적군 목표에 일조<color=#E8700E>84%</color>공격력+<color=#BA8800>84%</color>자신의 방어력에 의한 상해."
,"希尔维娅将能量汇集于枪身并引爆，有<color=#c70016> 85% </color>的概率对单体敌方目标造成〈挑衅〉状态，持续<color=#c70016> 1 </color>回合，有<color=#c70016> 60% </color>的概率对全体敌方目标造成〈攻击力下降〉状态，持续<color=#c70016> 2 </color>回合。","실비아는 에너지를 총신에 모아 폭발시킨다.<color=#c70016>85%</color>확률 단일 적 목표에 〈도발〉상태, 지속<color=#c70016>1</color>라운드, 유<color=#c70016>60%</color>확률 전체 적 목표물에 〈공격력 저하〉 상태가 되어 지속됨<color=#c70016>2</color>라운드를 하다."
,"希尔维娅向敌人发起冲锋，为自身赋予〈防御力上升〉状态，持续<color=#207cef> 2 </color>回合；之后对单体敌方目标造成<color=#E8700E> 84% </color>攻击力+<color=#BA8800> 84% </color>自身防御力的伤害。","힐비아는 적에게 돌격하여 자신에게 〈방어력 상승〉상태를 부여하고 지속하였다.<color=#207cef>2</color>라운드 ; 이후 싱글 적 목표물에 대하여<color=#E8700E>84%</color>공격력+<color=#BA8800>84%</color>자신의 방어력에 의한 상처,"
,"温妮在高速机动的同时进行精确射击，对单体敌方目标造成<color=#E8700E> 70.1% </color>攻击力+<color=#009B12> 7% </color>自身最大生命值的伤害；有<color=#207cef> 90% </color>的概率为己方生命比例最低的目标赋予〈防御力上升r〉状态，持续<color=#207cef> 1 </color>回合。","위너는 고속 기동과 함께 정밀 사격으로 단일 적 목표물에 타격을 입혔다.<color=#E8700E>70.1%</color>공격력+<color=#009B12>7%</color>자신의 최대 생명이 걸린 상처가 있다.<color=#207cef>90%</color>확률 자기방 생명의 비율이 가장 낮은 목표에 〈방어력 상승r〉 상태를 부여하며 지속<color=#207cef>1</color>라운드를 하다."
,"温妮发射导弹，对单体敌方造成<color=#E8700E> 93.3% </color>攻击力+<color=#009B12> 14% </color>自身最大生命值的伤害；赋予自身<color=#009B12> 25% </color>自身最大生命值的〈防护罩〉状态，持续<color=#207cef> 3 </color>回合。","위니 미사일 발사, 단신 적에 만든다<color=#E8700E>93.3%</color>공격력+<color=#009B12>14%</color>자신의 최대 생명이치 상해 ; 자신에게 주어진 상처<color=#009B12>25%</color>자신의 최대 생명치인 〈보호덮개〉 상태로 지속<color=#207cef>3</color>라운드를 하다."
,"温妮打开电容器释放能量粒子，赋予全体己方目标〈免疫〉状态，持续<color=#207cef> 2 </color>回合。","위니가 커패시터를 켜고 에너지 입자를 방출하여 전체 목표물에 〈면역〉 상태를 부여하여 지속<color=#207cef>2</color>라운드를 하다."
,"温妮打开电容器释放能量粒子，赋予全体己方目标〈免疫〉状态，持续<color=#207cef> 3 </color>回合。","위니가 커패시터를 켜고 에너지 입자를 방출하여 전체 목표물에 〈면역〉 상태를 부여하여 지속<color=#207cef>3</color>라운드를 하다."
,"对单体敌方目标造成<color=#E8700E> 108.5% </color>攻击力的伤害，<color=#c70016> 40% </color>的概率对目标造成〈不可恢复〉状态，持续<color=#c70016> 2 </color>回合。","단일체 적 목표에 대하여 조성하다<color=#E8700E>108.5%</color>공격력의 손상,<color=#c70016>40%</color>확률 목표에 〈회복불가〉 상태가 되어 지속<color=#c70016>2</color>라운드를 하다."
,"纱卡布拉获得穿越死亡之力，<color=#e49c00> 每场战斗 </color>拥有<color=#207cef> 1 </color>次机会在受到致命伤害死亡时〈复活〉并恢复全部血量，同时为自身赋予〈免疫〉状态，持续<color=#207cef> 1 </color>回合。纱卡布拉每次成功复活随机减少<color=#207cef> 2-3 </color>回合所有技能冷却时间。","사카브라가 죽음을 넘나드는 힘을 얻고<color=#e49c00>매 전투</color>갖고 있어요.<color=#207cef>1</color>치명적 상해로 사망했을 때 〈부활〉, 전 혈량 회복과 함께 자신에게 〈면역〉상태를 부여하여 지속<color=#207cef>1</color>라운드. 사카브라가 매번 부활할 때마다 랜덤 감소<color=#207cef>2-3</color>라운드 모든 기능 냉각 시간."
